"lhs","Var.2","rhs","support","confidence","coverage","lift","count"
"{planning_nz, zoning_rz}","=>","{planning_rz}",0.671596511186955,0.98062015503876,0.684869169510808,1.02574190751178,1771
"{max_den_cat5, adu}","=>","{planning_nz}",0.23739097459234,0.958652373660031,0.247629882442169,1.02554414172069,626
"{council_rz, zoning_rz, adu}","=>","{planning_rz}",0.262798634812287,0.98019801980198,0.268107698141828,1.0253003483609,693
"{open_space, planning_nz, planning_rz}","=>","{council_nz}",0.52521805081532,0.8263723150358,0.635570724307926,1.0249970812556,1385
"{max_den_cat5, zoning_rz}","=>","{planning_nz}",0.319681456200228,0.957954545454546,0.333712552142586,1.02479762124285,843
"{max_den_cat5, council_nz, zoning_rz}","=>","{planning_rz}",0.268486916951081,0.979253112033195,0.274175199089875,1.02431196209105,708
"{open_space, planning_nz}","=>","{council_nz}",0.533181645809632,0.825601879036994,0.645809632157755,1.02404146520252,1406
"{zoning_rz, adu}","=>","{planning_rz}",0.296549108835798,0.978723404255319,0.302995828593098,1.02375788061137,782
"{max_den_cat4, planning_rz}","=>","{planning_nz}",0.277208949563898,0.956806282722513,0.289723170269245,1.02356923632425,731
"{open_space, council_rz}","=>","{planning_nz}",0.594994311717861,0.956707317073171,0.62191884717482,1.02346336516103,1569
"{max_den_cat5, council_rz, zoning_rz}","=>","{planning_rz}",0.306029579067122,0.978181818181818,0.312855517633675,1.02319137427428,807
"{open_space, max_den_cat5}","=>","{planning_rz}",0.339780053090633,0.978165938864629,0.347364429275692,1.02317476429434,896
"{open_space, council_nz, council_rz, zoning_rz}","=>","{planning_rz}",0.373530527114145,0.978152929493545,0.38187334091771,1.02316115631673,985
"{council_nz, adu}","=>","{planning_nz}",0.356844899507016,0.95630081300813,0.373151308304892,1.02302849651215,941
"{open_space, council_nz, zoning_rz}","=>","{planning_rz}",0.382252559726962,0.977691561590689,0.39097459233978,1.02267855926801,1008
"{max_den_cat4, planning_nz}","=>","{planning_rz}",0.277208949563898,0.977272727272727,0.283655669321198,1.02224045292272,731
"{max_den_cat5, zoning_rz}","=>","{planning_rz}",0.326128175957527,0.977272727272727,0.333712552142586,1.02224045292272,860
"{half_acre_less, zoning_rz}","=>","{council_rz}",0.282897231702692,0.933667083854819,0.302995828593098,1.02203408058329,746
"{max_den_cat5, council_nz}","=>","{planning_nz}",0.381114903299204,0.95532319391635,0.398938187334092,1.02198266221396,1005
"{planning_nz, planning_rz}","=>","{council_nz}",0.753886992794843,0.82387070037298,0.915054986727342,1.02189418479941,1988
"{half_acre_less, planning_nz}","=>","{planning_rz}",0.387182404247251,0.976099426386233,0.396662874478574,1.02101316437148,1021
"{open_space, council_rz, zoning_rz}","=>","{planning_rz}",0.433447098976109,0.976088812980359,0.444065225635192,1.02100206260579,1143
"{open_space, planning_rz}","=>","{council_nz}",0.53811149032992,0.82308584686775,0.653773227152067,1.02092068588441,1419
"{planning_nz, planning_rz}","=>","{zoning_rz}",0.671596511186955,0.73394115209283,0.915054986727342,1.0207820770405,1771
"{open_space, zoning_rz}","=>","{planning_rz}",0.47478194918468,0.975837879968823,0.486537732271521,1.02073958329147,1252
"{two_acre_more, council_rz}","=>","{planning_nz}",0.211224876753887,0.953767123287671,0.221463784603716,1.02031801383756,557
"{open_space, adu}","=>","{planning_nz}",0.34963974213121,0.953464322647363,0.366704588547592,1.01999408471444,922
"{council_rz, adu}","=>","{planning_nz}",0.395904436860068,0.953424657534247,0.415244596131968,1.01995165189363,1044
"{max_den_cat5, council_nz, adu}","=>","{planning_rz}",0.207432688661358,0.975044563279857,0.212741751990899,1.01990976333557,547
"{max_den_cat5, council_nz}","=>","{planning_rz}",0.388699279484262,0.974334600760456,0.398938187334092,1.01916713296522,1025
"{max_den_cat5, zoning_rz}","=>","{council_nz}",0.274175199089875,0.821590909090909,0.333712552142586,1.01906642863252,723
"{max_den_cat4, zoning_rz}","=>","{planning_nz}",0.213120970800152,0.952542372881356,0.223739097459234,1.01900780417369,562
"{council_nz, adu}","=>","{planning_rz}",0.363291619264316,0.973577235772358,0.373151308304892,1.01837491897331,958
"{open_space, half_acre_less, council_rz}","=>","{planning_rz}",0.232081911262799,0.972972972972973,0.238528631020099,1.01774285193563,612
"{council_rz, zoning_rz}","=>","{planning_nz}",0.621539628365567,0.951247823563552,0.653394008342814,1.01762292524831,1639
"{max_den_cat5, council_rz}","=>","{planning_rz}",0.434205536594615,0.972812234494478,0.446340538490709,1.01757471731929,1145
"{council_nz, council_rz}","=>","{planning_nz}",0.745923397800531,0.950700821652972,0.784603716344331,1.0170377552531,1967
"{open_space, planning_nz}","=>","{zoning_rz}",0.472127417519909,0.731062830299471,0.645809632157755,1.01677884150828,1245
"{max_den_cat4, planning_rz}","=>","{council_nz}",0.23739097459234,0.819371727748691,0.289723170269245,1.01631385045781,626
"{open_space, half_acre_less}","=>","{planning_rz}",0.242700037921881,0.971168437025797,0.249905195297687,1.01585528299763,640
"{open_space, council_nz, council_rz}","=>","{planning_rz}",0.526734926052332,0.970649895178197,0.542662116040956,1.01531288123162,1389
"{open_space, council_rz, adu}","=>","{planning_rz}",0.322715206674251,0.970353477765108,0.332574895714827,1.01500282461983,851
"{open_space, adu}","=>","{planning_rz}",0.355707243079257,0.970010341261634,0.366704588547592,1.01464389920941,938
"{council_nz, council_rz, zoning_rz}","=>","{planning_rz}",0.539249146757679,0.969986357435198,0.555934774364809,1.0146188118035,1422
"{max_den_cat4, council_rz}","=>","{zoning_rz}",0.202502844141069,0.729508196721312,0.277588168373151,1.01461662170575,534
"{open_space, adu}","=>","{council_nz}",0.299962078119075,0.81799379524302,0.366704588547592,1.01460472156907,791
"{open_space, council_nz}","=>","{planning_rz}",0.53811149032992,0.969924812030075,0.55479711793705,1.01455443447969,1419
"{council_rz, adu}","=>","{planning_rz}",0.402730375426621,0.96986301369863,0.415244596131968,1.01448979259155,1062
"{council_nz, zoning_rz}","=>","{planning_rz}",0.554038680318544,0.969475779694758,0.571482745544179,1.01408474060098,1461
"{half_acre_less, council_nz}","=>","{planning_nz}",0.339780053090633,0.947145877378435,0.35874099355328,1.01323475807178,896
"{half_acre_less, planning_rz}","=>","{planning_nz}",0.387182404247251,0.947124304267161,0.408797876374668,1.01321167965619,1021
"{open_space, council_rz}","=>","{planning_rz}",0.602199469093667,0.968292682926829,0.62191884717482,1.01284720542564,1588
"{council_rz, zoning_rz}","=>","{planning_rz}",0.632157755024649,0.967498549042368,0.653394008342814,1.01201653067224,1667
"{max_den_cat5, council_rz}","=>","{planning_nz}",0.422070534698521,0.945624468988955,0.446340538490709,1.01160719055735,1113
"{max_den_cat4, council_nz}","=>","{planning_nz}",0.236253318164581,0.945371775417299,0.249905195297687,1.01133686481761,623
"{planning_rz, adu}","=>","{council_nz}",0.363291619264316,0.81531914893617,0.445582100872203,1.01128720401913,958
"{max_den_cat5, adu}","=>","{planning_rz}",0.239287068638604,0.966309341500766,0.247629882442169,1.01077260354523,631
"{planning_nz, adu}","=>","{council_nz}",0.356844899507016,0.814718614718615,0.437997724687144,1.01054232691109,941
"{open_space, planning_rz}","=>","{zoning_rz}",0.47478194918468,0.726218097447796,0.653773227152067,1.01004067667186,1252
"{planning_nz, council_rz}","=>","{zoning_rz}",0.621539628365567,0.725542275343072,0.856655290102389,1.00910072789013,1639
"{open_space, planning_nz, planning_rz}","=>","{council_rz}",0.585893060295791,0.921837708830549,0.635570724307926,1.00908511340231,1545
"{inclusionary, council_nz}","=>","{planning_rz}",0.215775502464922,0.964406779661017,0.223739097459234,1.00878249820155,569
"{inclusionary, council_rz}","=>","{planning_rz}",0.24649222601441,0.964391691394659,0.255593477436481,1.00876671567145,650
"{open_space, planning_nz}","=>","{council_rz}",0.594994311717861,0.921315325895479,0.645809632157755,1.00851328949206,1569
"{open_space, planning_rz}","=>","{council_rz}",0.602199469093667,0.921113689095128,0.653773227152067,1.00829256876042,1588
"{council_nz, council_rz}","=>","{planning_rz}",0.755403868031854,0.962783953600773,0.784603716344331,1.00708500025595,1992
"{two_acre_more, council_rz}","=>","{planning_rz}",0.213120970800152,0.962328767123288,0.221463784603716,1.00660886906153,562
"{open_space, inclusionary}","=>","{planning_rz}",0.231323473644293,0.962145110410095,0.240424725066363,1.0064167616626,610
"{inclusionary, council_nz}","=>","{planning_nz}",0.210466439135381,0.940677966101695,0.223739097459234,1.00631553615017,555
"{inclusionary, council_rz}","=>","{planning_nz}",0.240424725066363,0.940652818991098,0.255593477436481,1.00628863435275,634
"{planning_nz, planning_rz}","=>","{council_rz}",0.840348881304513,0.918358889349358,0.915054986727342,1.00527704076972,2216
"{inclusionary, adu}","=>","{planning_rz}",0.200985968904058,0.960144927536232,0.209328782707622,1.00432454340065,530
"{half_acre_less, council_nz}","=>","{planning_rz}",0.344330678801669,0.959830866807611,0.35874099355328,1.00399603164287,908
"{open_space, inclusionary}","=>","{planning_nz}",0.225635191505499,0.938485804416404,0.240424725066363,1.00397041227021,595
"{council_rz, planning_rz}","=>","{zoning_rz}",0.632157755024649,0.721645021645022,0.875995449374289,1.00368033864869,1667
"{max_den_cat4, planning_nz}","=>","{council_rz}",0.259764884338263,0.915775401069519,0.283655669321198,1.00244903803251,685
"{max_den_cat4, zoning_rz}","=>","{planning_rz}",0.21425862722791,0.957627118644068,0.223739097459234,1.00169088134249,565
"{half_acre_less, zoning_rz}","=>","{planning_rz}",0.290102389078498,0.957446808510638,0.302995828593098,1.00150227451113,765
"{max_den_cat4, council_rz}","=>","{planning_nz}",0.259764884338263,0.935792349726776,0.277588168373151,1.00108901672597,685
"{open_space, zoning_rz}","=>","{council_rz}",0.444065225635192,0.912704598597038,0.486537732271521,0.999087599211453,1171
"{half_acre_less, council_rz}","=>","{planning_rz}",0.385665529010239,0.954033771106942,0.404247250663633,0.99793219135621,1017
"{council_nz, planning_nz}","=>","{zoning_rz}",0.549867273416761,0.717111770524233,0.766780432309442,0.997375389700635,1450
"{open_space, zoning_rz}","=>","{council_nz}",0.39097459233978,0.803585346843336,0.486537732271521,0.996733094838136,1031
"{planning_nz, zoning_rz}","=>","{council_nz}",0.549867273416761,0.802879291251384,0.684869169510808,0.995857333504186,1450
"{max_den_cat4, planning_rz}","=>","{council_rz}",0.263557072430793,0.909685863874346,0.289723170269245,0.995783156096575,695
"{planning_rz, zoning_rz}","=>","{council_rz}",0.632157755024649,0.909438079650846,0.695108077360637,0.995511920315185,1667
"{half_acre_less, zoning_rz}","=>","{planning_nz}",0.281759575274934,0.92991239048811,0.302995828593098,0.994798772299045,743
"{max_den_cat5, planning_nz}","=>","{zoning_rz}",0.319681456200228,0.71501272264631,0.447098976109215,0.994455986085612,843
"{council_nz, planning_rz}","=>","{zoning_rz}",0.554038680318544,0.714425427872861,0.77550246492226,0.993639163133298,1461
"{max_den_cat4, council_nz}","=>","{planning_rz}",0.23739097459234,0.949924127465857,0.249905195297687,0.993633448682057,626
"{planning_nz, zoning_rz}","=>","{council_rz}",0.621539628365567,0.907530454042082,0.684869169510808,0.993423747326264,1639
"{max_den_cat4, council_rz}","=>","{planning_rz}",0.263557072430793,0.949453551912568,0.277588168373151,0.9931412203068,695
"{open_space, council_rz}","=>","{zoning_rz}",0.444065225635192,0.714024390243902,0.62191884717482,0.993081390861377,1171
"{open_space, adu}","=>","{council_rz}",0.332574895714827,0.906928645294726,0.366704588547592,0.9927649803413,877
"{max_den_cat4, zoning_rz}","=>","{council_rz}",0.202502844141069,0.905084745762712,0.223739097459234,0.990746564788822,534
"{two_acre_more, planning_nz}","=>","{council_rz}",0.211224876753887,0.904220779220779,0.23359878649981,0.989800828063593,557
"{half_acre_less, council_rz}","=>","{planning_nz}",0.373909745923398,0.924953095684803,0.404247250663633,0.989493433395872,986
"{planning_nz, adu}","=>","{council_rz}",0.395904436860068,0.903896103896104,0.437997724687144,0.989445423816532,1044
"{planning_rz, adu}","=>","{council_rz}",0.402730375426621,0.903829787234043,0.445582100872203,0.989372830608622,1062
"{two_acre_more, planning_rz}","=>","{council_rz}",0.213120970800152,0.903536977491961,0.235874099355328,0.9890523078648,562
"{planning_rz, zoning_rz}","=>","{council_nz}",0.554038680318544,0.797054009819967,0.695108077360637,0.988631902114418,1461
"{half_acre_less, planning_nz}","=>","{zoning_rz}",0.281759575274934,0.710325047801147,0.396662874478574,0.987936261103178,743
"{max_den_cat5, planning_rz}","=>","{zoning_rz}",0.326128175957527,0.710156895127993,0.459233978005309,0.987702390534029,860
"{half_acre_less, planning_rz}","=>","{zoning_rz}",0.290102389078498,0.709647495361781,0.408797876374668,0.986993905732604,765
"{council_nz, council_rz}","=>","{zoning_rz}",0.555934774364809,0.708554857419043,0.784603716344331,0.985474239986296,1466
"{open_space, council_nz}","=>","{zoning_rz}",0.39097459233978,0.704716336295284,0.55479711793705,0.980135537347396,1031
"{inclusionary, planning_rz}","=>","{council_rz}",0.24649222601441,0.895316804407714,0.275312855517634,0.980054135833599,650
"{inclusionary, planning_nz}","=>","{council_rz}",0.240424725066363,0.892957746478873,0.269245354569587,0.977471804676126,634
"{open_space, inclusionary}","=>","{council_rz}",0.21425862722791,0.891167192429022,0.240424725066363,0.975511783493288,565
"{max_den_cat5, council_rz}","=>","{zoning_rz}",0.312855517633675,0.700934579439252,0.446340538490709,0.974875783745416,825
"{open_space, max_den_cat5}","=>","{zoning_rz}",0.243458475540387,0.700873362445415,0.347364429275692,0.974790641755569,642
"{inclusionary, planning_rz}","=>","{council_nz}",0.215775502464922,0.783746556473829,0.275312855517634,0.972125902832308,569
"{inclusionary, planning_nz}","=>","{council_nz}",0.210466439135381,0.78169014084507,0.269245354569587,0.969575212327587,555
"{zoning_rz, adu}","=>","{council_nz}",0.236632536973834,0.780976220275344,0.302995828593098,0.968689695609634,624
"{zoning_rz, adu}","=>","{council_rz}",0.268107698141828,0.88485607008761,0.302995828593098,0.96860334446701,707
